mouse_id,group,unit_id,duration,half_width_duration,peak_amplitude_asymmetry,peak_to_trough_ratio,duration_between_peaks,one_minus_left_peak,area_after_min,repolarization_slope,firing_rate
F3878,saline,256,0.2,0.4333333333333333,-7.520484700091018,0.5929433297883341,1.3333333333333333,-0.5846668481826782,10.539432227611542,,0.963076923076923
F3878,saline,262,0.7666666666666667,0.16666666666666666,0.044313141470813826,0.24535623875848694,0.9666666666666667,-0.9080491065979004,34.33543270081282,0.6536785272451547,6.213846153846154
F3878,saline,266,0.6666666666666666,0.2,0.24857826664401625,0.30177028491289704,0.8333333333333334,-0.4450613260269165,37.512988954782486,0.6630718310674032,15.149230769230769
F3878,saline,272,0.7,0.23333333333333334,0.2601964797053957,0.30685256850043313,1.0666666666666667,-0.22798073291778564,33.93796579167247,0.5680707295735677,17.643076923076922
F3878,saline,278,0.6666666666666666,0.2,0.2677129946847838,0.3013297128855945,1.1666666666666667,0.1541270613670349,24.41443784162402,0.4417841217734597,40.87384615384615
F3878,saline,282,0.6666666666666666,0.2,0.2677129946847838,0.3013297128855945,1.1666666666666667,0.1541270613670349,24.41443784162402,0.4417841217734597,18.676923076923078
F3878,saline,292,0.6666666666666666,0.23333333333333334,0.3098449942589019,0.2980700077922917,1.0666666666666667,0.18425339460372925,25.61854716949165,0.43284161885579425,25.301538461538463
F3878,saline,298,0.6666666666666666,0.23333333333333334,0.3098449942589019,0.2980700077922917,1.0666666666666667,0.18425339460372925,25.61854716949165,0.43284161885579425,21.36
F3878,saline,302,0.7666666666666667,0.26666666666666666,0.04022286456948344,0.28031625169499436,1.0666666666666667,-0.24238109588623047,24.20546766370535,0.34311090196881977,9.433846153846154
F3878,saline,308,0.7666666666666667,0.26666666666666666,0.04022286456948344,0.28031625169499436,1.0666666666666667,-0.24238109588623047,24.20546766370535,0.34311090196881977,15.98
F3878,saline,314,0.7666666666666667,0.26666666666666666,0.04022286456948344,0.28031625169499436,1.0666666666666667,-0.24238109588623047,24.20546766370535,0.34311090196881977,3.563076923076923
F3878,saline,322,0.7,0.26666666666666666,0.25920846285358723,0.33680595293047405,1.2,0.15956705808639526,25.275167144834995,0.35346277554829914,21.984615384615385
F3878,saline,328,0.7,0.26666666666666666,0.25920846285358723,0.33680595293047405,1.2,0.15956705808639526,25.275167144834995,0.35346277554829914,15.06
F3878,saline,332,0.7666666666666667,0.3,0.07730934270428186,0.31438310227248256,1.1,0.13249856233596802,17.830323927104473,0.23012684072766984,0.7523076923076923
F3878,saline,340,0.7666666666666667,0.26666666666666666,0.2753356449315118,0.3288106637701625,1.1333333333333333,0.23573201894760132,24.325782246887684,0.29218595368521555,15.576923076923077
F3878,saline,344,0.7666666666666667,0.26666666666666666,0.2753356449315118,0.3288106637701625,1.1333333333333333,0.23573201894760132,24.325782246887684,0.29218595368521555,18.266153846153845
F3878,saline,350,0.7666666666666667,0.3,0.3090966649259922,0.349081317799598,1.2333333333333332,0.43985509872436523,19.25438818335533,0.21717017037527903,1.4753846153846153
