mouse_id,group,unit_id,cluster,cluster_label,duration,half_width_duration,peak_amplitude_asymmetry,peak_to_trough_ratio,duration_between_peaks,one_minus_left_peak,area_after_min,repolarization_slope,firing_rate
F3800,saline,262,0,Putative Excitatory Unit,0.4666666666666667,0.2333333333333333,0.2630675166009881,0.5411668061737576,1.0,0.0570399761199951,24.38949240744114,0.4266413620540074,0.9553846153846154
F3800,saline,272,0,Putative Excitatory Unit,0.7333333333333334,0.3,0.1448062824586759,0.3355640340488462,1.3333333333333333,0.24945068359375,19.53360401466489,0.2721940604123202,1.033846153846154
F3800,saline,278,0,Putative Excitatory Unit,0.7666666666666667,0.2333333333333333,0.1660528238537052,0.2872987041300184,1.2333333333333332,0.1470156908035278,21.57588217407465,0.3193329297579251,4.26
F3800,saline,280,0,Putative Excitatory Unit,0.7666666666666667,0.2333333333333333,0.1660528238537052,0.2872987041300184,1.2333333333333332,0.1470156908035278,21.57588217407465,0.3193329297579251,8.113846153846154
F3800,saline,284,0,Putative Excitatory Unit,0.6333333333333333,0.4,0.4210276630864359,0.6797952281264683,1.2666666666666666,0.3472031354904175,22.689215376973152,0.2142653682015159,0.8123076923076923
F3800,saline,296,0,Putative Excitatory Unit,0.8666666666666666,0.2333333333333333,-0.2984070497927464,0.2895752652449502,1.1333333333333333,-0.7031722068786621,13.34226544201374,0.1765626933839586,2.4384615384615387
F3800,saline,300,0,Putative Excitatory Unit,0.8666666666666666,0.2333333333333333,-0.2984070497927464,0.2895752652449502,1.1333333333333333,-0.7031722068786621,13.34226544201374,0.1765626933839586,2.864615384615385
F3800,saline,304,0,Putative Excitatory Unit,0.7,0.2,0.242142823619734,0.2250848942853963,1.2,0.3796769976615906,19.02193845063448,0.4106416702270508,15.176923076923076
F3800,saline,318,1,Putative Inhibitory Unit,0.3333333333333333,0.1333333333333333,0.5809570507839765,0.2614271159023211,0.9,0.6569276452064514,18.87613509967923,0.9902084350585938,22.044615384615383
F3800,saline,327,1,Putative Inhibitory Unit,0.5,0.2,0.0621863132213358,0.2370993182588512,1.0333333333333334,-0.2106928825378418,24.1436605155468,0.7229326367378235,11.173846153846156
F3800,saline,333,1,Putative Inhibitory Unit,0.5,0.2,0.0621863132213358,0.2370993182588512,1.0333333333333334,-0.2106928825378418,24.1436605155468,0.7229326367378235,4.123076923076923
F3800,saline,335,1,Putative Inhibitory Unit,0.7666666666666667,0.2,0.2433773880627676,0.2681382809243352,1.1666666666666667,-1.008711338043213,56.87338377535343,1.0258907477060957,7.550769230769231
F3800,saline,339,1,Putative Inhibitory Unit,0.7666666666666667,0.2,0.2433773880627676,0.2681382809243352,1.1666666666666667,-1.008711338043213,56.87338377535343,1.0258907477060957,1.4230769230769231
F3800,saline,343,1,Putative Inhibitory Unit,0.7666666666666667,0.1666666666666666,0.2414891957987036,0.238007452669694,0.9666666666666668,-2.8522839546203613,114.0264977812767,2.0378187619722805,0.5615384615384615
F3800,saline,353,1,Putative Inhibitory Unit,0.9333333333333332,0.1666666666666666,0.0940604646059514,0.2469042794088995,1.1,-0.9124696254730223,41.524771355092525,0.6236153284708659,0.7830769230769231
F3800,saline,355,0,Putative Excitatory Unit,0.9666666666666668,0.1666666666666666,-0.0757980059489353,0.230916741194848,1.2,-0.9701328277587892,29.621832579374317,0.4580957591533661,0.5061538461538462
F3800,saline,359,0,Putative Excitatory Unit,0.7666666666666667,0.2,0.0893495867374325,0.2666168647695661,1.4,-0.5200545787811279,42.70052491873503,0.620003960349343,1.967692307692308
F3800,saline,361,0,Putative Excitatory Unit,0.9,0.2333333333333333,0.2007560841593541,0.3245758520357836,1.2333333333333332,-1.0012054443359375,50.348551243543625,0.5789365172386169,5.696923076923077
F3800,saline,365,1,Putative Inhibitory Unit,0.9,0.1666666666666666,-0.3495936781662788,0.1797184142982607,1.0333333333333334,-2.7611122131347656,37.434413969516754,0.7758219792292669,0.8076923076923077
